"Year","Quarter ID","Quarter","Month ID","Month","Day","Time ID","Time","Nation ID","Nation","State ID","State","Accum Cases","Daily Cases","AVG 7 Days Accum Cases","AVG 7 Days Daily Cases","Rate Daily Cases","Rate Accum Cases","Days from 50 Cases","Style"
2020,3,"Q3",7,"2020-07",14,20200714,"2020-07-14","mex","México",7,"Chiapas",5609,104,5417.14306640625,49.42856979370117,1.8148925304412842,97.88203430175781,95,"solid"
2020,3,"Q3",7,"2020-07",14,20200714,"2020-07-14","mex","México",12,"Guerrero",9089,173,8672.142578125,130,4.730591297149658,248.53378295898438,100,"solid"
2020,3,"Q3",7,"2020-07",14,20200714,"2020-07-14","mex","México",20,"Oaxaca",9425,208,8947.5712890625,165,5.0197978019714355,227.4595947265625,95,"solid"
2020,3,"Q3",7,"2020-07",14,20200714,"2020-07-14","mex","México",21,"Puebla",16781,437,15768,322.5714416503906,6.6167497634887695,254.0862274169922,114,"solid"
2020,3,"Q3",7,"2020-07",14,20200714,"2020-07-14","mex","México",30,"Veracruz de Ignacio de la Llave",17051,462,15921.2861328125,369,5.409923553466797,199.6636505126953,104,"solid"
2020,3,"Q3",7,"2020-07",15,20200715,"2020-07-15","mex","México",7,"Chiapas",5661,52,5469,51.85714340209961,0.9074462652206421,98.78948211669922,96,"solid"
2020,3,"Q3",7,"2020-07",15,20200715,"2020-07-15","mex","México",12,"Guerrero",9228,139,8805,132.85714721679688,3.800879716873169,252.3346710205078,101,"solid"
2020,3,"Q3",7,"2020-07",15,20200715,"2020-07-15","mex","México",20,"Oaxaca",9585,160,9106,158.42857360839844,3.8613831996917725,231.32098388671875,96,"solid"
2020,3,"Q3",7,"2020-07",15,20200715,"2020-07-15","mex","México",21,"Puebla",17200,419,16101.142578125,333.1428527832031,6.3442063331604,260.430419921875,115,"solid"
2020,3,"Q3",7,"2020-07",15,20200715,"2020-07-15","mex","México",30,"Veracruz de Ignacio de la Llave",17578,527,16307.142578125,385.8571472167969,6.171060085296631,205.83470153808594,105,"solid"
2020,3,"Q3",7,"2020-07",16,20200716,"2020-07-16","mex","México",7,"Chiapas",5719,58,5524.71435546875,55.71428680419922,1.0121515989303589,99.8016357421875,97,"solid"
2020,3,"Q3",7,"2020-07",16,20200716,"2020-07-16","mex","México",12,"Guerrero",9399,171,8941.7138671875,136.7142791748047,4.675902366638184,257.01055908203125,102,"solid"
2020,3,"Q3",7,"2020-07",16,20200716,"2020-07-16","mex","México",20,"Oaxaca",9764,179,9265.2861328125,159.2857208251953,4.31992244720459,235.64089965820312,97,"solid"
2020,3,"Q3",7,"2020-07",16,20200716,"2020-07-16","mex","México",21,"Puebla",17604,404,16443.71484375,342.5714416503906,6.117086887359619,266.5475158691406,116,"solid"
2020,3,"Q3",7,"2020-07",16,20200716,"2020-07-16","mex","México",30,"Veracruz de Ignacio de la Llave",18022,444,16697.572265625,390.4285583496094,5.1991472244262695,211.0338592529297,106,"solid"
2020,3,"Q3",7,"2020-07",17,20200717,"2020-07-17","mex","México",7,"Chiapas",5761,42,5580.5712890625,55.85714340209961,0.7329373359680176,100.53457641601562,98,"solid"
2020,3,"Q3",7,"2020-07",17,20200717,"2020-07-17","mex","México",12,"Guerrero",9520,121,9075.5712890625,133.85714721679688,3.3086795806884766,260.3192443847656,103,"solid"
2020,3,"Q3",7,"2020-07",17,20200717,"2020-07-17","mex","México",20,"Oaxaca",9944,180,9421.2861328125,156,4.344056129455566,239.98495483398438,98,"solid"
2020,3,"Q3",7,"2020-07",17,20200717,"2020-07-17","mex","México",21,"Puebla",18004,400,16795.857421875,352.1428527832031,6.056521415710449,272.6040344238281,117,"solid"
2020,3,"Q3",7,"2020-07",17,20200717,"2020-07-17","mex","México",30,"Veracruz de Ignacio de la Llave",18414,392,17094.572265625,397,4.590238094329834,215.6240997314453,107,"solid"
2020,3,"Q3",7,"2020-07",18,20200718,"2020-07-18","mex","México",7,"Chiapas",5782,21,5636.4287109375,55.85714340209961,0.3664686679840088,100.90103912353516,99,"solid"
2020,3,"Q3",7,"2020-07",18,20200718,"2020-07-18","mex","México",12,"Guerrero",9636,116,9220.142578125,144.57142639160156,3.17195725440979,263.4912109375,104,"solid"
2020,3,"Q3",7,"2020-07",18,20200718,"2020-07-18","mex","México",20,"Oaxaca",10065,121,9577,155.7142791748047,2.920171022415161,242.90513610839844,99,"solid"
2020,3,"Q3",7,"2020-07",18,20200718,"2020-07-18","mex","México",21,"Puebla",18203,199,17149.28515625,353.4285583496094,3.0131194591522217,275.6171569824219,118,"solid"
2020,3,"Q3",7,"2020-07",18,20200718,"2020-07-18","mex","México",30,"Veracruz de Ignacio de la Llave",18663,249,17490.28515625,395.71429443359375,2.9157378673553467,218.53982543945312,108,"solid"
2020,3,"Q3",7,"2020-07",19,20200719,"2020-07-19","mex","México",7,"Chiapas",5848,66,5697.85693359375,61.42856979370117,1.1517586708068848,102.05280303955078,100,"solid"
2020,3,"Q3",7,"2020-07",19,20200719,"2020-07-19","mex","México",12,"Guerrero",9765,129,9364.7138671875,144.57142639160156,3.527435302734375,267.0186462402344,105,"solid"
2020,3,"Q3",7,"2020-07",19,20200719,"2020-07-19","mex","México",20,"Oaxaca",10134,69,9733.4287109375,156.42857360839844,1.6652214527130127,244.5703582763672,100,"solid"
2020,3,"Q3",7,"2020-07",19,20200719,"2020-07-19","mex","México",21,"Puebla",18378,175,17502,352.71429443359375,2.649728298187256,278.2668762207031,119,"solid"
2020,3,"Q3",7,"2020-07",19,20200719,"2020-07-19","mex","México",30,"Veracruz de Ignacio de la Llave",18878,215,17885,394.71429443359375,2.5176050662994385,221.05743408203125,109,"solid"
2020,3,"Q3",7,"2020-07",20,20200720,"2020-07-20","mex","México",7,"Chiapas",5901,53,5754.4287109375,56.57143020629883,0.9248971343040466,102.97769927978516,101,"solid"
2020,3,"Q3",7,"2020-07",20,20200720,"2020-07-20","mex","México",12,"Guerrero",10012,247,9521.2861328125,156.57142639160156,6.7540812492370605,273.7727355957031,106,"solid"
2020,3,"Q3",7,"2020-07",20,20200720,"2020-07-20","mex","México",20,"Oaxaca",10333,199,9892.857421875,159.42857360839844,4.802595138549805,249.37294006347656,101,"solid"
2020,3,"Q3",7,"2020-07",20,20200720,"2020-07-20","mex","México",21,"Puebla",18876,498,17863.71484375,361.71429443359375,7.540369510650635,285.8072509765625,120,"solid"
2020,3,"Q3",7,"2020-07",20,20200720,"2020-07-20","mex","México",30,"Veracruz de Ignacio de la Llave",19374,496,18282.857421875,397.8571472167969,5.808056354522705,226.86549377441406,110,"solid"
2020,3,"Q3",7,"2020-07",21,20200721,"2020-07-21","mex","México",7,"Chiapas",5937,36,5801.28564453125,46.85714340209961,0.6282320022583008,103.60592651367188,102,"solid"
2020,3,"Q3",7,"2020-07",21,20200721,"2020-07-21","mex","México",12,"Guerrero",10158,146,9674,152.7142791748047,3.99229097366333,277.7650146484375,107,"solid"
2020,3,"Q3",7,"2020-07",21,20200721,"2020-07-21","mex","México",20,"Oaxaca",10511,178,10048,155.14285278320312,4.295788764953613,253.66873168945312,102,"solid"
2020,3,"Q3",7,"2020-07",21,20200721,"2020-07-21","mex","México",21,"Puebla",19244,368,18215.572265625,351.8571472167969,5.572000026702881,291.3792419433594,121,"solid"
2020,3,"Q3",7,"2020-07",21,20200721,"2020-07-21","mex","México",30,"Veracruz de Ignacio de la Llave",19867,493,18685.142578125,402.28570556640625,5.7729268074035645,232.63841247558594,111,"solid"
2020,3,"Q3",7,"2020-07",22,20200722,"2020-07-22","mex","México",7,"Chiapas",5987,50,5847.85693359375,46.57143020629883,0.8725444674491882,104.47847747802734,103,"solid"
2020,3,"Q3",7,"2020-07",22,20200722,"2020-07-22","mex","México",12,"Guerrero",10309,151,9828.4287109375,154.42857360839844,4.129013538360596,281.89404296875,108,"solid"
2020,3,"Q3",7,"2020-07",22,20200722,"2020-07-22","mex","México",20,"Oaxaca",10688,177,10205.5712890625,157.57142639160156,4.271655082702637,257.9403991699219,103,"solid"
2020,3,"Q3",7,"2020-07",22,20200722,"2020-07-22","mex","México",21,"Puebla",19631,387,18562.857421875,347.28570556640625,5.859684467315674,297.23895263671875,122,"solid"
2020,3,"Q3",7,"2020-07",22,20200722,"2020-07-22","mex","México",30,"Veracruz de Ignacio de la Llave",20302,435,19074.28515625,389.1428527832031,5.093759059906006,237.732177734375,112,"solid"
2020,3,"Q3",7,"2020-07",23,20200723,"2020-07-23","mex","México",7,"Chiapas",6015,28,5890.14306640625,42.28571319580078,0.4886249005794525,104.96710205078125,104,"solid"
2020,3,"Q3",7,"2020-07",23,20200723,"2020-07-23","mex","México",12,"Guerrero",10529,220,9989.857421875,161.42857360839844,6.015780925750732,287.9098205566406,109,"solid"
2020,3,"Q3",7,"2020-07",23,20200723,"2020-07-23","mex","México",20,"Oaxaca",10845,157,10360,154.42857360839844,3.7889821529388428,261.7293701171875,104,"solid"
2020,3,"Q3",7,"2020-07",23,20200723,"2020-07-23","mex","México",21,"Puebla",19996,365,18904.572265625,341.71429443359375,5.526576042175293,302.7655029296875,123,"solid"
2020,3,"Q3",7,"2020-07",23,20200723,"2020-07-23","mex","México",30,"Veracruz de Ignacio de la Llave",20718,416,19459.427734375,385.1428527832031,4.871273040771484,242.60345458984375,113,"solid"
2020,3,"Q3",7,"2020-07",24,20200724,"2020-07-24","mex","México",7,"Chiapas",6066,51,5933.71435546875,43.57143020629883,0.8899953365325928,105.85709381103516,105,"solid"
2020,3,"Q3",7,"2020-07",24,20200724,"2020-07-24","mex","México",12,"Guerrero",10728,199,10162.4287109375,172.57142639160156,5.441547393798828,293.3513488769531,110,"solid"
2020,3,"Q3",7,"2020-07",24,20200724,"2020-07-24","mex","México",20,"Oaxaca",11011,166,10512.4287109375,152.42857360839844,4.006185054779053,265.7355651855469,105,"solid"
2020,3,"Q3",7,"2020-07",24,20200724,"2020-07-24","mex","México",21,"Puebla",20343,347,19238.71484375,334.1428527832031,5.254032611846924,308.01953125,124,"solid"
2020,3,"Q3",7,"2020-07",24,20200724,"2020-07-24","mex","México",30,"Veracruz de Ignacio de la Llave",21176,458,19854,394.5714416503906,5.363084316253662,247.96653747558594,114,"solid"
2020,3,"Q3",7,"2020-07",25,20200725,"2020-07-25","mex","México",7,"Chiapas",6084,18,5976.85693359375,43.14285659790039,0.3141160011291504,106.17121124267578,106,"solid"
2020,3,"Q3",7,"2020-07",25,20200725,"2020-07-25","mex","México",12,"Guerrero",10824,96,10332.142578125,169.7142791748047,2.625068187713623,295.9764404296875,111,"solid"
2020,3,"Q3",7,"2020-07",25,20200725,"2020-07-25","mex","México",20,"Oaxaca",11134,123,10665.142578125,152.7142791748047,2.968438148498535,268.7040100097656,106,"solid"
2020,3,"Q3",7,"2020-07",25,20200725,"2020-07-25","mex","México",21,"Puebla",20579,236,19578.142578125,339.4285583496094,3.573347806930542,311.5928955078125,125,"solid"
2020,3,"Q3",7,"2020-07",25,20200725,"2020-07-25","mex","México",30,"Veracruz de Ignacio de la Llave",21386,210,20243,389,2.4590561389923096,250.42559814453125,115,"solid"
2020,3,"Q3",7,"2020-07",26,20200726,"2020-07-26","mex","México",7,"Chiapas",6110,26,6014.28564453125,37.42856979370117,0.45372313261032104,106.62493133544922,107,"solid"
2020,3,"Q3",7,"2020-07",26,20200726,"2020-07-26","mex","México",12,"Guerrero",10911,87,10495.857421875,163.7142791748047,2.3789680004119873,298.35540771484375,112,"solid"
2020,3,"Q3",7,"2020-07",26,20200726,"2020-07-26","mex","México",20,"Oaxaca",11192,58,10816.2861328125,151.14285278320312,1.3997514247894287,270.103759765625,107,"solid"
2020,3,"Q3",7,"2020-07",26,20200726,"2020-07-26","mex","México",21,"Puebla",20694,115,19909,330.8571472167969,1.741249918937683,313.3341369628906,126,"solid"
2020,3,"Q3",7,"2020-07",26,20200726,"2020-07-26","mex","México",30,"Veracruz de Ignacio de la Llave",21622,236,20635,392,2.7635107040405273,253.18910217285156,116,"solid"
2020,3,"Q3",7,"2020-07",27,20200727,"2020-07-27","mex","México",7,"Chiapas",6156,46,6050.71435546875,36.42856979370117,0.8027409315109253,107.42767333984375,108,"solid"
2020,3,"Q3",7,"2020-07",27,20200727,"2020-07-27","mex","México",12,"Guerrero",11122,211,10654.4287109375,158.57142639160156,5.769680976867676,304.12506103515625,113,"solid"
2020,3,"Q3",7,"2020-07",27,20200727,"2020-07-27","mex","México",20,"Oaxaca",11367,175,10964,147.7142791748047,4.223387718200684,274.3271484375,108,"solid"
2020,3,"Q3",7,"2020-07",27,20200727,"2020-07-27","mex","México",21,"Puebla",21146,452,20233.28515625,324.28570556640625,6.843869209289551,320.1780090332031,127,"solid"
2020,3,"Q3",7,"2020-07",27,20200727,"2020-07-27","mex","México",30,"Veracruz de Ignacio de la Llave",22091,469,21023.142578125,388.1428527832031,5.491891860961914,258.6809997558594,117,"solid"
2020,3,"Q3",7,"2020-07",28,20200728,"2020-07-28","mex","México",7,"Chiapas",6198,42,6088,37.28571319580078,0.7329373359680176,108.16061401367188,109,"solid"
2020,3,"Q3",7,"2020-07",28,20200728,"2020-07-28","mex","México",12,"Guerrero",11305,183,10818.2861328125,163.85714721679688,5.004035949707031,309.1291198730469,114,"solid"
2020,3,"Q3",7,"2020-07",28,20200728,"2020-07-28","mex","México",20,"Oaxaca",11517,150,11107.7138671875,143.7142791748047,3.620046615600586,277.9471740722656,109,"solid"
2020,3,"Q3",7,"2020-07",28,20200728,"2020-07-28","mex","México",21,"Puebla",21486,340,20553.572265625,320.28570556640625,5.148043155670166,325.3260498046875,128,"solid"
2020,3,"Q3",7,"2020-07",28,20200728,"2020-07-28","mex","México",30,"Veracruz de Ignacio de la Llave",22460,369,21393.572265625,370.4285583496094,4.320912837982178,263.0019226074219,118,"solid"
2020,3,"Q3",7,"2020-07",29,20200729,"2020-07-29","mex","México",7,"Chiapas",6231,33,6122.85693359375,34.85714340209961,0.5758793354034424,108.73648834228516,110,"solid"
2020,3,"Q3",7,"2020-07",29,20200729,"2020-07-29","mex","México",12,"Guerrero",11449,144,10981.142578125,162.85714721679688,3.9376020431518555,313.06671142578125,115,"solid"
2020,3,"Q3",7,"2020-07",29,20200729,"2020-07-29","mex","México",20,"Oaxaca",11686,169,11250.2861328125,142.57142639160156,4.078586101531982,282.0257568359375,110,"solid"
2020,3,"Q3",7,"2020-07",29,20200729,"2020-07-29","mex","México",21,"Puebla",21833,347,20868.142578125,314.5714416503906,5.254032611846924,330.580078125,129,"solid"
2020,3,"Q3",7,"2020-07",29,20200729,"2020-07-29","mex","México",30,"Veracruz de Ignacio de la Llave",22810,350,21751.857421875,358.28570556640625,4.098426818847656,267.100341796875,119,"solid"
2020,3,"Q3",7,"2020-07",30,20200730,"2020-07-30","mex","México",7,"Chiapas",6253,22,6156.85693359375,34,0.3839195668697357,109.12040710449219,111,"solid"
2020,3,"Q3",7,"2020-07",30,20200730,"2020-07-30","mex","México",12,"Guerrero",11651,202,11141.4287109375,160.2857208251953,5.523580551147461,318.5903015136719,116,"solid"
2020,3,"Q3",7,"2020-07",30,20200730,"2020-07-30","mex","México",20,"Oaxaca",11825,139,11390.2861328125,140,3.354576587677002,285.3803405761719,111,"solid"
2020,3,"Q3",7,"2020-07",30,20200730,"2020-07-30","mex","México",21,"Puebla",22191,358,21181.71484375,313.5714416503906,5.420586585998535,336.00067138671875,130,"solid"
2020,3,"Q3",7,"2020-07",30,20200730,"2020-07-30","mex","México",30,"Veracruz de Ignacio de la Llave",23153,343,22099.71484375,347.8571472167969,4.016458511352539,271.1167907714844,120,"solid"
2020,3,"Q3",7,"2020-07",31,20200731,"2020-07-31","mex","México",7,"Chiapas",6293,40,6189.28564453125,32.42856979370117,0.6980355978012085,109.81844329833984,112,"solid"
2020,3,"Q3",7,"2020-07",31,20200731,"2020-07-31","mex","México",12,"Guerrero",11820,169,11297.4287109375,156,4.621213436126709,323.2115173339844,117,"solid"
2020,3,"Q3",7,"2020-07",31,20200731,"2020-07-31","mex","México",20,"Oaxaca",11973,148,11527.7138671875,137.42857360839844,3.571779489517212,288.9521179199219,112,"solid"
2020,3,"Q3",7,"2020-07",31,20200731,"2020-07-31","mex","México",21,"Puebla",22451,260,21482.857421875,301.1428527832031,3.936738967895508,339.9374084472656,131,"solid"
2020,3,"Q3",7,"2020-07",31,20200731,"2020-07-31","mex","México",30,"Veracruz de Ignacio de la Llave",23453,300,22425,325.28570556640625,3.512937307357788,274.6297302246094,121,"solid"
2020,3,"Q3",8,"2020-08",1,20200801,"2020-08-01","mex","México",7,"Chiapas",6316,23,6222.4287109375,33.14285659790039,0.40137046575546265,110.21981811523438,113,"solid"
2020,3,"Q3",8,"2020-08",1,20200801,"2020-08-01","mex","México",12,"Guerrero",11948,128,11458,160.57142639160156,3.5000908374786377,326.71160888671875,118,"solid"
2020,3,"Q3",8,"2020-08",1,20200801,"2020-08-01","mex","México",20,"Oaxaca",12053,80,11659,131.2857208251953,1.9306915998458862,290.8828125,113,"solid"
2020,3,"Q3",8,"2020-08",1,20200801,"2020-08-01","mex","México",21,"Puebla",22596,145,21771,288.1428527832031,2.1954891681671143,342.1329040527344,132,"solid"
2020,3,"Q3",8,"2020-08",1,20200801,"2020-08-01","mex","México",30,"Veracruz de Ignacio de la Llave",23628,175,22745.28515625,320.28570556640625,2.049213409423828,276.678955078125,122,"solid"
2020,3,"Q3",8,"2020-08",2,20200802,"2020-08-02","mex","México",7,"Chiapas",6333,17,6254.28564453125,31.85714340209961,0.29666513204574585,110.5164794921875,114,"solid"
2020,3,"Q3",8,"2020-08",2,20200802,"2020-08-02","mex","México",12,"Guerrero",12011,63,11615.142578125,157.14285278320312,1.7227009534835815,328.4342956542969,119,"solid"
2020,3,"Q3",8,"2020-08",2,20200802,"2020-08-02","mex","México",20,"Oaxaca",12092,39,11787.5712890625,128.57142639160156,0.9412121176719666,291.82403564453125,114,"solid"
2020,3,"Q3",8,"2020-08",2,20200802,"2020-08-02","mex","México",21,"Puebla",22702,106,22057.857421875,286.8571472167969,1.6049782037734985,343.7378845214844,133,"solid"
2020,3,"Q3",8,"2020-08",2,20200802,"2020-08-02","mex","México",30,"Veracruz de Ignacio de la Llave",23807,179,23057.427734375,312.1428527832031,2.096052646636963,278.7749938964844,123,"solid"
2020,3,"Q3",8,"2020-08",3,20200803,"2020-08-03","mex","México",7,"Chiapas",6362,29,6283.71435546875,29.428571701049805,0.5060757994651794,111.0225601196289,115,"solid"
2020,3,"Q3",8,"2020-08",3,20200803,"2020-08-03","mex","México",12,"Guerrero",12199,188,11769,153.85714721679688,5.140758514404297,333.5750732421875,120,"solid"
2020,3,"Q3",8,"2020-08",3,20200803,"2020-08-03","mex","México",20,"Oaxaca",12235,143,11911.5712890625,124,3.451111078262329,295.275146484375,115,"solid"
2020,3,"Q3",8,"2020-08",3,20200803,"2020-08-03","mex","México",21,"Puebla",23015,313,22324.857421875,267,4.739228248596191,348.47711181640625,134,"solid"
2020,3,"Q3",8,"2020-08",3,20200803,"2020-08-03","mex","México",30,"Veracruz de Ignacio de la Llave",24168,361,23354.142578125,296.71429443359375,4.227234363555908,283.0022277832031,124,"solid"
2020,3,"Q3",8,"2020-08",4,20200804,"2020-08-04","mex","México",7,"Chiapas",6401,39,6312.71435546875,29,0.6805846691131592,111.70314025878906,116,"solid"
2020,3,"Q3",8,"2020-08",4,20200804,"2020-08-04","mex","México",12,"Guerrero",12421,222,11928.4287109375,159.42857360839844,6.070469856262207,339.6455383300781,121,"solid"
2020,3,"Q3",8,"2020-08",4,20200804,"2020-08-04","mex","México",20,"Oaxaca",12410,175,12039.142578125,127.57142639160156,4.223387718200684,299.49853515625,116,"solid"
2020,3,"Q3",8,"2020-08",4,20200804,"2020-08-04","mex","México",21,"Puebla",23299,284,22583.857421875,259,4.300130367279053,352.7772521972656,135,"solid"
2020,3,"Q3",8,"2020-08",4,20200804,"2020-08-04","mex","México",30,"Veracruz de Ignacio de la Llave",24472,304,23641.572265625,287.4285583496094,3.559776544570923,286.56201171875,125,"solid"
2020,3,"Q3",8,"2020-08",5,20200805,"2020-08-05","mex","México",7,"Chiapas",6449,48,6343.85693359375,31.14285659790039,0.8376426696777344,112.54078674316406,117,"solid"
2020,3,"Q3",8,"2020-08",5,20200805,"2020-08-05","mex","México",12,"Guerrero",12642,221,12098.857421875,170.42857360839844,6.043125629425049,345.68865966796875,122,"solid"
2020,3,"Q3",8,"2020-08",5,20200805,"2020-08-05","mex","México",20,"Oaxaca",12552,142,12162.857421875,123.71428680419922,3.4269773960113525,302.9255065917969,117,"solid"
2020,3,"Q3",8,"2020-08",5,20200805,"2020-08-05","mex","México",21,"Puebla",23601,302,22836.427734375,252.57142639160156,4.572673797607422,357.34991455078125,136,"solid"
2020,3,"Q3",8,"2020-08",5,20200805,"2020-08-05","mex","México",30,"Veracruz de Ignacio de la Llave",24777,305,23922.572265625,281,3.571486234664917,290.13348388671875,126,"solid"
2020,3,"Q3",8,"2020-08",6,20200806,"2020-08-06","mex","México",7,"Chiapas",6485,36,6377,33.14285659790039,0.6282320022583008,113.16901397705078,118,"solid"
2020,3,"Q3",8,"2020-08",6,20200806,"2020-08-06","mex","México",12,"Guerrero",12803,161,12263.4287109375,164.57142639160156,4.4024577140808105,350.09112548828125,123,"solid"
2020,3,"Q3",8,"2020-08",6,20200806,"2020-08-06","mex","México",20,"Oaxaca",12668,116,12283.2861328125,120.42857360839844,2.7995028495788574,305.7250061035156,118,"solid"
2020,3,"Q3",8,"2020-08",6,20200806,"2020-08-06","mex","México",21,"Puebla",23931,330,23085,248.57142639160156,4.9966301918029785,362.3465576171875,137,"solid"
2020,3,"Q3",8,"2020-08",6,20200806,"2020-08-06","mex","México",30,"Veracruz de Ignacio de la Llave",25035,258,24191.427734375,268.8571472167969,3.0211260318756104,293.1546325683594,127,"solid"
2020,3,"Q3",8,"2020-08",7,20200807,"2020-08-07","mex","México",7,"Chiapas",6501,16,6406.71435546875,29.714284896850586,0.2792142331600189,113.44823455810547,119,"solid"
2020,3,"Q3",8,"2020-08",7,20200807,"2020-08-07","mex","México",12,"Guerrero",12945,142,12424.142578125,160.7142791748047,3.882913112640381,353.9740295410156,124,"solid"
2020,3,"Q3",8,"2020-08",7,20200807,"2020-08-07","mex","México",20,"Oaxaca",12768,100,12396.857421875,113.57142639160156,2.4133644104003906,308.13836669921875,119,"solid"
2020,3,"Q3",8,"2020-08",7,20200807,"2020-08-07","mex","México",21,"Puebla",24200,269,23334.857421875,249.85714721679688,4.0730109214782715,366.4195556640625,138,"solid"
2020,3,"Q3",8,"2020-08",7,20200807,"2020-08-07","mex","México",30,"Veracruz de Ignacio de la Llave",25321,286,24458.28515625,266.8571472167969,3.3490002155303955,296.5036315917969,128,"solid"
2020,3,"Q3",8,"2020-08",8,20200808,"2020-08-08","mex","México",7,"Chiapas",6513,12,6434.85693359375,28.14285659790039,0.2094106674194336,113.65763854980469,120,"solid"
2020,3,"Q3",8,"2020-08",8,20200808,"2020-08-08","mex","México",12,"Guerrero",13008,63,12575.5712890625,151.42857360839844,1.7227009534835815,355.69671630859375,125,"solid"
2020,3,"Q3",8,"2020-08",8,20200808,"2020-08-08","mex","México",20,"Oaxaca",12870,102,12513.5712890625,116.71428680419922,2.4616317749023438,310.6000061035156,120,"solid"
2020,3,"Q3",8,"2020-08",8,20200808,"2020-08-08","mex","México",21,"Puebla",24376,176,23589.142578125,254.2857208251953,2.664869546890259,369.08441162109375,139,"solid"
2020,3,"Q3",8,"2020-08",8,20200808,"2020-08-08","mex","México",30,"Veracruz de Ignacio de la Llave",25445,124,24717.857421875,259.5714416503906,1.4520140886306763,297.95562744140625,129,"solid"
2020,3,"Q3",8,"2020-08",9,20200809,"2020-08-09","mex","México",7,"Chiapas",6528,15,6462.71435546875,27.85714340209961,0.261763334274292,113.91940307617188,121,"solid"
2020,3,"Q3",8,"2020-08",9,20200809,"2020-08-09","mex","México",12,"Guerrero",13050,42,12724,148.42857360839844,1.1484673023223877,356.8451843261719,126,"solid"
2020,3,"Q3",8,"2020-08",9,20200809,"2020-08-09","mex","México",20,"Oaxaca",12898,28,12628.7138671875,115.14286041259766,0.6757420301437378,311.2757568359375,121,"solid"
2020,3,"Q3",8,"2020-08",9,20200809,"2020-08-09","mex","México",21,"Puebla",24475,99,23842.427734375,253.2857208251953,1.4989891052246094,370.5834045410156,140,"solid"
2020,3,"Q3",8,"2020-08",9,20200809,"2020-08-09","mex","México",30,"Veracruz de Ignacio de la Llave",25561,116,24968.427734375,250.57142639160156,1.3583357334136963,299.31396484375,130,"solid"
2020,3,"Q3",8,"2020-08",10,20200810,"2020-08-10","mex","México",7,"Chiapas",6557,29,6490.5712890625,27.85714340209961,0.5060757994651794,114.42548370361328,122,"solid"
2020,3,"Q3",8,"2020-08",10,20200810,"2020-08-10","mex","México",12,"Guerrero",13230,180,12871.2861328125,147.2857208251953,4.922002792358398,361.7671813964844,127,"solid"
2020,3,"Q3",8,"2020-08",10,20200810,"2020-08-10","mex","México",20,"Oaxaca",13030,132,12742.2861328125,113.57142639160156,3.185641050338745,314.4613952636719,122,"solid"
2020,3,"Q3",8,"2020-08",10,20200810,"2020-08-10","mex","México",21,"Puebla",24774,299,24093.71484375,251.2857208251953,4.527249813079834,375.11065673828125,141,"solid"
2020,3,"Q3",8,"2020-08",10,20200810,"2020-08-10","mex","México",30,"Veracruz de Ignacio de la Llave",25880,319,25213,244.57142639160156,3.7354233264923096,303.0494079589844,131,"solid"
2020,3,"Q3",8,"2020-08",11,20200811,"2020-08-11","mex","México",7,"Chiapas",6578,21,6515.85693359375,25.285715103149414,0.3664686679840088,114.79194641113281,123,"solid"
2020,3,"Q3",8,"2020-08",11,20200811,"2020-08-11","mex","México",12,"Guerrero",13359,129,13005.2861328125,134,3.527435302734375,365.29461669921875,128,"solid"
2020,3,"Q3",8,"2020-08",11,20200811,"2020-08-11","mex","México",20,"Oaxaca",13144,114,12847.142578125,104.85713958740234,2.7512354850769043,317.2126159667969,123,"solid"
2020,3,"Q3",8,"2020-08",11,20200811,"2020-08-11","mex","México",21,"Puebla",25066,292,24346.142578125,252.42857360839844,4.421260833740234,379.53192138671875,142,"solid"
2020,3,"Q3",8,"2020-08",11,20200811,"2020-08-11","mex","México",30,"Veracruz de Ignacio de la Llave",26134,254,25450.427734375,237.42857360839844,2.9742870330810547,306.023681640625,132,"solid"
2020,3,"Q3",8,"2020-08",12,20200812,"2020-08-12","mex","México",7,"Chiapas",6597,19,6537,21.14285659790039,0.3315669000148773,115.12351989746094,124,"solid"
2020,3,"Q3",8,"2020-08",12,20200812,"2020-08-12","mex","México",12,"Guerrero",13469,110,13123.4287109375,118.14286041259766,3.007890462875366,368.3025207519531,129,"solid"
2020,3,"Q3",8,"2020-08",12,20200812,"2020-08-12","mex","México",20,"Oaxaca",13267,123,12949.2861328125,102.14286041259766,2.968438148498535,320.1810607910156,124,"solid"
2020,3,"Q3",8,"2020-08",12,20200812,"2020-08-12","mex","México",21,"Puebla",25330,264,24593.142578125,247,3.9973042011260986,383.52923583984375,143,"solid"
2020,3,"Q3",8,"2020-08",12,20200812,"2020-08-12","mex","México",30,"Veracruz de Ignacio de la Llave",26386,252,25680.28515625,229.85714721679688,2.9508674144744873,308.97454833984375,133,"solid"
2020,3,"Q3",8,"2020-08",13,20200813,"2020-08-13","mex","México",7,"Chiapas",6632,35,6558,21,0.6107811331748962,115.73429870605469,125,"solid"
2020,3,"Q3",8,"2020-08",13,20200813,"2020-08-13","mex","México",12,"Guerrero",13620,151,13240.142578125,116.71428680419922,4.129013538360596,372.4315490722656,130,"solid"
2020,3,"Q3",8,"2020-08",13,20200813,"2020-08-13","mex","México",20,"Oaxaca",13401,134,13054,104.71428680419922,3.2339084148406982,323.41497802734375,125,"solid"
